trial,coCond Force(0) Move(1),ffCond0 [N/(mm/s)],ffCond1 [N/(mm/s)],ffCond2 [N/(mm/s)],ffCond3 [N/(mm/s)],ffCond4 [N/(mm/s)],ffCond5 [N/(mm/s)],ffCond6 [N/(mm/s)],ffCond7 [N/(mm/s)],vmCond [deg],targetAngle[deg],targetDistance[mm],targetForce[N],targetColor,errorCramp
1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000
fs[Hz],recordTime[ms],maxSample,ks[N/mm],kb[N/(mm/s)],kConnection[N/mm],dConnection[N/(mm/s)],VisNoisePosSTD,VisNoiseVelSTD,ConnectionType
1000,15000,15001,0.800000,0.000100,0.100000,0.000100,10.0,5.0,0
targetRadius[mm],cursorRadius[mm],pOffset[mm], , ,dOffset
5.000000,3.000000,0.000000,450.000000,10.000000,0.000000,0.000000,0.000000
p2dScale,p2dScaleForForce,p2dMatrix
1.000000,-nan(ind),1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,1.000000,0.000000
 , , ,
 , , ,
 , , ,
time[ms],instRate[Hz],posX[mm],posY[mm],posZ[mm],velX[mm],velY[mm],velZ[mm],forceX[N],forceY[N],forceZ[N],TargetX,TargetY
23578,981.129761,-27.915314,-26.402546,-0.589935,74.115227,196.690048,8.386565,0.000000,-0.000000,0.474780,-7.247755,46.451861
23579,1002.440430,-27.843361,-26.190090,-0.578674,74.084328,199.454041,7.879703,0.000000,-0.000000,0.471948,-7.183344,46.613652
23580,1015.206665,-27.772228,-25.984131,-0.568970,73.484962,202.689636,8.386548,0.000000,-0.000000,0.462939,-7.118449,46.774876
23581,1082.573730,-27.708771,-25.785007,-0.567413,72.587296,205.392380,7.444769,0.000000,-0.000000,0.455176,-7.053069,46.935528
23582,972.965027,-27.635557,-25.559196,-0.554321,71.792542,208.814438,7.126164,0.000000,-0.000000,0.453931,-6.987206,47.095606
23583,954.172729,-27.561930,-25.328911,-0.553497,71.426598,211.874069,6.759430,0.000000,-0.000000,0.443457,-6.920861,47.255107
23584,998.161377,-27.489000,-25.104031,-0.547607,71.374725,214.746399,5.557121,0.000000,-0.000000,0.442798,-6.854036,47.414026
23585,1045.154663,-27.422863,-24.878319,-0.541962,71.187538,219.043579,5.377120,0.000000,-0.000000,0.438086,-6.786732,47.572362
23586,958.343994,-27.355444,-24.640457,-0.540771,69.932358,222.646530,4.578646,0.000000,-0.000000,0.433569,-6.718950,47.730110
23587,999.298889,-27.281395,-24.403263,-0.539886,69.681786,225.419922,3.313774,0.000000,-0.000000,0.432617,-6.650692,47.887267
23588,984.710571,-27.213390,-24.158653,-0.538055,69.824493,229.202545,2.469527,0.000000,-0.000000,0.431909,-6.581959,48.043831
23589,1001.010010,-27.146191,-23.920540,-0.537811,69.010506,232.130722,1.773202,0.000000,-0.000000,0.430444,-6.512753,48.199797
23590,1018.153564,-27.079063,-23.682343,-0.537842,68.607986,234.483582,1.014436,0.000000,-0.000000,0.430249,-6.443074,48.355164
23591,1000.153687,-27.011276,-23.437477,-0.536987,68.387192,237.090363,0.533251,0.000000,-0.000000,0.430273,-6.372924,48.509927
23592,998.161377,-26.949615,-23.186275,-0.541901,67.303230,240.109604,-0.492881,0.000000,-0.000000,0.429590,-6.302304,48.664083
23593,997.877380,-26.881971,-22.941238,-0.541687,66.471687,242.249481,-1.325453,0.000000,-0.000000,0.433521,-6.231217,48.817629
23594,1003.300659,-26.820438,-22.689865,-0.547302,65.898041,244.005264,-2.035076,0.000000,-0.000000,0.433350,-6.159663,48.970563
23595,996.176941,-26.758240,-22.431808,-0.552063,64.724869,246.999115,-3.238471,0.000000,-0.000000,0.437842,-6.087643,49.122880
23596,1001.010010,-26.695375,-22.167068,-0.556000,64.035614,250.926865,-3.899824,0.000000,-0.000000,0.441650,-6.015160,49.274578
23597,1091.331421,-26.635366,-21.927557,-0.558319,64.019714,254.364349,-4.052034,0.000000,-0.000000,0.444800,-5.942215,49.425654
23598,1010.818176,-26.573473,-21.670307,-0.570801,63.956390,256.188568,-5.370444,0.000000,-0.000000,0.446655,-5.868809,49.576104
23599,901.449219,-26.507284,-21.373363,-0.576782,63.110641,258.384155,-6.773401,0.000000,-0.000000,0.456641,-5.794944,49.725925
23600,1016.383362,-26.444794,-21.109320,-0.588898,62.630371,261.112427,-7.719805,0.000000,-0.000000,0.461426,-5.720621,49.875114
23601,1000.153687,-26.375767,-20.845907,-0.601379,63.555302,262.518585,-9.378850,0.000000,-0.000000,0.471118,-5.645842,50.023668
23602,1024.098999,-26.314137,-20.588282,-0.615387,64.178185,262.917480,-10.851557,0.000000,-0.000000,0.481104,-5.570608,50.171585
23603,1055.851563,-26.259155,-20.329844,-0.629730,63.137154,264.492920,-12.285505,0.000000,-0.000000,0.492310,-5.494921,50.318860
23604,924.983887,-26.194147,-20.040054,-0.645630,61.965206,266.224670,-13.423167,0.000000,-0.000000,0.503784,-5.418782,50.465491
23605,1003.013733,-26.130535,-19.762321,-0.657501,61.900402,268.257751,-13.791610,0.000000,-0.000000,0.516504,-5.342193,50.611474
23606,1002.153992,-26.067106,-19.485544,-0.676422,62.322189,271.011444,-14.648450,0.000000,-0.000000,0.526001,-5.265156,50.756807
23607,1000.438965,-26.010187,-19.206902,-0.689117,61.697857,273.035858,-15.383553,0.000000,-0.000000,0.541138,-5.187672,50.901487
23608,980.855408,-25.946165,-18.923311,-0.707825,61.133755,274.618103,-15.843435,0.000000,-0.000000,0.551294,-5.109743,51.045510
23609,1000.438965,-25.882212,-18.639618,-0.726959,61.684219,276.459259,-17.063034,0.000000,-0.000000,0.566260,-5.031371,51.188874
23610,1015.794678,-25.825464,-18.360687,-0.740936,61.386707,278.499756,-17.374395,0.000000,-0.000000,0.581567,-4.952556,51.331575
23611,999.868591,-25.761641,-18.076797,-0.760925,61.142117,279.990936,-17.727247,0.000000,-0.000000,0.592749,-4.873302,51.473610
23612,1001.295776,-25.704515,-17.793139,-0.788055,60.909836,281.169830,-19.757633,0.000000,-0.000000,0.608740,-4.793608,51.614977
23613,1001.295776,-25.640821,-17.509047,-0.808929,60.730011,282.109100,-21.357853,0.000000,-0.000000,0.630444,-4.713478,51.755672
23614,1091.671021,-25.585733,-17.242989,-0.826599,61.008099,283.661346,-21.421494,0.000000,-0.000000,0.647144,-4.632913,51.895692
23615,990.270752,-25.527231,-16.944754,-0.846344,60.409698,286.283966,-21.328939,0.000000,-0.000000,0.661279,-4.551914,52.035035
23616,954.432373,-25.460871,-16.633860,-0.864594,60.404030,289.052887,-21.033575,0.000000,-0.000000,0.677075,-4.470483,52.173697
23617,970.810669,-25.394585,-16.322855,-0.883362,61.275005,291.966095,-20.643518,0.000000,-0.000000,0.691675,-4.388623,52.311675
23618,984.987061,-25.329090,-16.018373,-0.903625,62.068073,294.516754,-20.700806,0.000000,-0.000000,0.706689,-4.306334,52.448967
23619,1042.359253,-25.271442,-15.725330,-0.919617,62.069767,296.845734,-20.512556,0.000000,-0.000000,0.722900,-4.223618,52.585570
23620,1009.363770,-25.213139,-15.425564,-0.935120,61.297779,298.902100,-19.799828,0.000000,-0.000000,0.735693,-4.140478,52.721480
23621,1002.153992,-25.147738,-15.119757,-0.950195,61.474342,300.536255,-19.077187,0.000000,-0.000000,0.748096,-4.056915,52.856695
23622,999.868591,-25.081701,-14.807215,-0.964813,62.580631,303.082306,-18.426182,0.000000,-0.000000,0.760156,-3.972930,52.991212
23623,999.014221,-25.022770,-14.499504,-0.974243,62.480038,305.055786,-17.169149,0.000000,-0.000000,0.771851,-3.888527,53.125027
23624,997.026428,-24.956879,-14.186766,-0.989899,62.355171,306.397827,-16.399343,0.000000,-0.000000,0.779395,-3.803705,53.258138
23625,970.273560,-24.889540,-13.859629,-0.997620,63.144043,308.742188,-15.606449,0.000000,-0.000000,0.791919,-3.718468,53.390543
23626,1020.226563,-24.823805,-13.546690,-1.014343,63.904861,311.463867,-15.214179,0.000000,-0.000000,0.798096,-3.632817,53.522237
23627,980.033264,-24.757334,-13.225998,-1.024048,64.429276,313.014038,-15.214547,0.000000,-0.000000,0.811475,-3.546754,53.653219
23628,983.606018,-24.696617,-12.897884,-1.033447,63.813614,314.612335,-14.156956,0.000000,-0.000000,0.819238,-3.460281,53.783486
23629,1045.777832,-24.632307,-12.595934,-1.040131,63.651031,315.969971,-13.005874,0.000000,-0.000000,0.826758,-3.373400,53.913034
23630,1009.363770,-24.566065,-12.274960,-1.051422,64.505180,317.131012,-12.493454,0.000000,-0.000000,0.832104,-3.286112,54.041861
23631,1045.777832,-24.501907,-11.972839,-1.059082,65.104454,317.993683,-12.237177,0.000000,-0.000000,0.841138,-3.198420,54.169963
23632,957.297791,-24.433714,-11.631729,-1.069000,65.319038,318.978943,-11.844982,0.000000,-0.000000,0.847266,-3.110326,54.297339
23633,999.298889,-24.367714,-11.310476,-1.081909,65.321098,320.384888,-12.209919,0.000000,-0.000000,0.855200,-3.021830,54.423986
23634,999.868591,-24.295464,-10.989799,-1.095398,66.265213,320.599121,-13.016000,0.000000,-0.000000,0.865527,-2.932936,54.549900
23635,1030.416870,-24.224010,-10.675686,-1.110168,67.997002,321.114929,-13.909609,0.000000,-0.000000,0.876318,-2.843645,54.675078
23636,972.156067,-24.157568,-10.347502,-1.123932,68.214531,321.272797,-14.568256,0.000000,-0.000000,0.888135,-2.753960,54.799519
23637,999.868591,-24.085501,-10.025553,-1.132355,68.152557,321.143951,-14.104741,0.000000,-0.000000,0.899146,-2.663882,54.923219
23638,990.830200,-24.006641,-9.698507,-1.147217,69.946899,321.738098,-13.964289,0.000000,-0.000000,0.905884,-2.573413,55.046176
23639,1001.010010,-23.934086,-9.369717,-1.156006,71.332527,323.153687,-13.914884,0.000000,-0.000000,0.917773,-2.482555,55.168386
23640,1006.756287,-23.856049,-9.048153,-1.166077,72.390450,324.139191,-13.240983,0.000000,-0.000000,0.924805,-2.391310,55.289848
23641,1001.295776,-23.784397,-8.725845,-1.176666,73.043243,323.977753,-13.000488,0.000000,-0.000000,0.932861,-2.299681,55.410558
23642,999.583618,-23.705893,-8.397440,-1.187103,73.496567,324.481934,-12.877114,0.000000,-0.000000,0.941333,-2.207669,55.530514
23643,999.583618,-23.628099,-8.074625,-1.192139,74.645958,324.839691,-12.015473,0.000000,-0.000000,0.949683,-2.115276,55.649712
23644,1015.206665,-23.544182,-7.752371,-1.197693,76.389832,324.947906,-10.733732,0.000000,-0.000000,0.953711,-2.022505,55.768151
23645,983.606018,-23.466045,-7.423698,-1.209808,77.536285,325.109406,-10.754315,0.000000,-0.000000,0.958154,-1.929357,55.885828
23646,1001.867737,-23.382292,-7.100288,-1.209808,78.186760,324.794678,-9.984632,0.000000,-0.000000,0.967847,-1.835834,56.002740
23647,1055.216309,-23.307053,-6.797148,-1.218964,79.015350,324.095459,-9.086372,0.000000,-0.000000,0.967847,-1.741939,56.118884
23648,986.927124,-23.222874,-6.466902,-1.219360,79.491074,323.852997,-8.525183,0.000000,-0.000000,0.975171,-1.647674,56.234258
23649,957.036560,-23.138252,-6.130877,-1.226349,80.050629,323.912292,-7.726948,0.000000,-0.000000,0.975488,-1.553041,56.348859
23650,1020.820435,-23.049534,-5.814442,-1.229126,81.474747,323.555115,-7.448964,0.000000,-0.000000,0.981079,-1.458042,56.462685
23651,1000.438965,-22.966467,-5.490619,-1.231812,82.801888,323.619263,-6.706083,0.000000,-0.000000,0.983301,-1.362678,56.575732
23652,1044.221191,-22.885576,-5.186747,-1.236816,82.937004,322.880341,-6.465293,0.000000,-0.000000,0.985449,-1.266953,56.687999
23653,1009.363770,-22.796520,-4.862420,-1.233887,83.949631,322.811218,-5.544000,0.000000,-0.000000,0.989453,-1.170869,56.799483
23654,986.094727,-22.707718,-4.538986,-1.238159,85.105598,322.984314,-4.738864,0.000000,-0.000000,0.987109,-1.074427,56.910181
23655,1001.867737,-22.618973,-4.214499,-1.236298,85.810104,322.798004,-4.302870,0.000000,-0.000000,0.990527,-0.977629,57.020091
23656,981.404297,-22.530485,-3.890904,-1.241669,86.221985,322.476898,-4.129170,0.000000,-0.000000,0.989038,-0.880479,57.129210
23657,1021.712524,-22.437271,-3.580239,-1.241974,87.379799,321.191620,-4.277968,0.000000,-0.000000,0.993335,-0.782978,57.237536
23658,952.359192,-22.341545,-3.242764,-1.240662,88.802048,320.783783,-3.533097,0.000000,-0.000000,0.993579,-0.685128,57.345066
23659,989.432739,-22.247911,-2.924288,-1.234833,89.483948,320.168854,-2.130956,0.000000,-0.000000,0.992529,-0.586932,57.451798
23660,1055.851563,-22.161978,-2.619465,-1.237183,89.930824,319.779053,-1.602219,0.000000,-0.000000,0.987866,-0.488391,57.557729
23661,1007.045349,-22.068676,-2.300840,-1.232361,90.423851,320.285767,-1.363971,0.000000,-0.000000,0.989746,-0.389509,57.662857
23662,1009.945007,-21.975641,-1.983108,-1.234741,91.220932,320.523773,-1.176674,0.000000,-0.000000,0.985889,-0.290286,57.767179
23663,1001.295776,-21.882683,-1.664332,-1.230957,91.678040,320.465485,-1.186665,0.000000,-0.000000,0.987793,-0.190727,57.870693
23664,998.729797,-21.789898,-1.345485,-1.227692,91.832893,320.087097,-0.420455,0.000000,-0.000000,0.984766,-0.090832,57.973396
23665,999.868591,-21.691229,-1.027161,-1.224945,92.698830,319.689972,-0.005573,0.000000,-0.000000,0.982153,0.009396,58.075287
23666,982.503906,-21.592096,-0.702068,-1.222260,93.969772,319.533783,0.199753,0.000000,-0.000000,0.979956,0.109954,58.176362
23667,1017.267700,-21.494465,-0.390283,-1.221008,94.985336,319.265991,0.167829,0.000000,-0.000000,0.977808,0.210841,58.276620
23668,991.390320,-21.396275,-0.070768,-1.213165,95.712189,318.710083,0.842955,0.000000,-0.000000,0.976807,0.312054,58.376058
23669,1001.581665,-21.298927,0.242126,-1.206238,95.993271,317.787537,2.116832,0.000000,-0.000000,0.970532,0.413590,58.474673
23670,1010.818176,-21.201767,0.555091,-1.199829,96.315514,317.059784,2.867792,0.000000,-0.000000,0.964990,0.515448,58.572463
23671,996.459961,-21.104149,0.874820,-1.193512,96.515594,317.243225,3.316741,0.000000,-0.000000,0.959863,0.617624,58.669427
23672,998.161377,-21.000633,1.195004,-1.181030,97.350403,317.821747,4.455571,0.000000,-0.000000,0.954810,0.720118,58.765560
23673,983.881897,-20.897329,1.515264,-1.169098,98.550217,317.763550,6.029294,0.000000,-0.000000,0.944824,0.822925,58.860863
23674,1002.440430,-20.794968,1.827937,-1.164703,99.325645,316.877960,6.085339,0.000000,-0.000000,0.935278,0.926045,58.955331
23675,998.161377,-20.692720,2.141643,-1.154114,99.945137,315.964630,5.962889,0.000000,-0.000000,0.931763,1.029474,59.048963
23676,1001.581665,-20.590679,2.455419,-1.144043,100.338478,315.414612,6.651435,0.000000,-0.000000,0.923291,1.133210,59.141756
23677,919.166382,-20.480360,2.795501,-1.133148,100.517578,314.946106,7.041249,0.000000,-0.000000,0.915234,1.237251,59.233709
23678,993.637085,-20.378750,3.109419,-1.124146,100.492928,314.278503,7.209819,0.000000,-0.000000,0.906519,1.341594,59.324819
23679,999.868591,-20.277346,3.423406,-1.115601,100.474472,313.977203,7.132358,0.000000,-0.000000,0.899316,1.446237,59.415083
23680,1012.861389,-20.176775,3.730757,-1.107880,100.585510,313.672485,6.929733,0.000000,-0.000000,0.892480,1.551178,59.504500
23681,1108.927856,-20.084824,4.011913,-1.101776,100.398590,313.731445,6.483425,0.000000,-0.000000,0.886304,1.656413,59.593068
23682,911.285767,-19.969713,4.351805,-1.093567,100.957558,312.933716,6.209611,0.000000,-0.000000,0.881421,1.761942,59.680784
23683,999.014221,-19.869141,4.666054,-1.087006,101.219780,312.698822,5.932285,0.000000,-0.000000,0.874854,1.867760,59.767646
23684,1000.153687,-19.769306,4.974621,-1.074554,100.724022,312.371948,6.423398,0.000000,-0.000000,0.869604,1.973866,59.853651
23685,1081.905884,-19.677496,5.262713,-1.069977,100.223091,311.821716,6.592077,0.000000,-0.000000,0.859644,2.080257,59.938799
23686,928.411621,-19.569813,5.596722,-1.064148,99.847229,311.632477,5.684783,0.000000,-0.000000,0.855981,2.186931,60.023086
23687,1064.180542,-19.471813,5.892057,-1.053589,100.268898,311.844604,5.939651,0.000000,-0.000000,0.851318,2.293885,60.106511
23688,932.608093,-19.365194,6.219491,-1.049042,100.483131,311.356415,5.920927,0.000000,-0.000000,0.842871,2.401117,60.189071
23689,1000.153687,-19.266479,6.527398,-1.045654,99.893051,310.130585,4.861774,0.000000,-0.000000,0.839233,2.508624,60.270765
23690,1012.276794,-19.168571,6.828654,-1.042938,99.423645,309.181793,3.899064,0.000000,-0.000000,0.836523,2.616404,60.351590
23691,1000.438965,-19.064342,7.137109,-1.033844,99.830170,308.581543,3.975298,0.000000,-0.000000,0.834351,2.724454,60.431545
23692,999.014221,-18.966246,7.445186,-1.031860,99.979614,308.528351,3.922738,0.000000,-0.000000,0.827075,2.832771,60.510626
23693,1000.438965,-18.868351,7.753318,-1.030396,99.223618,308.444031,2.841676,0.000000,-0.000000,0.825488,2.941354,60.588833
23694,1000.724365,-18.765366,8.055237,-1.022888,99.360092,307.613312,2.826727,0.000000,-0.000000,0.824316,3.050199,60.666164
23695,999.583618,-18.667801,8.364435,-1.015686,99.406799,307.117218,3.591347,0.000000,-0.000000,0.818311,3.159304,60.742615
23696,999.868591,-18.564653,8.673176,-1.008942,99.443916,307.655396,4.036291,0.000000,-0.000000,0.812549,3.268666,60.818186
23697,1093.372559,-18.476316,8.948474,-1.010010,99.367119,306.936371,3.263478,0.000000,-0.000000,0.807153,3.378284,60.892875
23698,1005.601807,-18.379944,9.251112,-1.004303,98.447884,305.819153,2.534708,0.000000,-0.000000,0.808008,3.488153,60.966679
23699,941.368469,-18.275667,9.580144,-0.998627,97.978676,306.205200,2.854585,0.000000,-0.000000,0.803442,3.598273,61.039596
23700,1005.313538,-18.179712,9.882883,-0.993896,97.591133,306.483185,2.988753,0.000000,-0.000000,0.798901,3.708639,61.111625
23701,999.014221,-18.078211,10.185173,-0.989624,97.746315,305.627106,2.945522,0.000000,-0.000000,0.795117,3.819250,61.182764
23702,1001.010010,-17.982666,10.488008,-0.985779,97.752472,304.837433,2.787369,0.000000,-0.000000,0.791699,3.930102,61.253010
23703,1010.526917,-17.887321,10.790888,-0.982422,97.067619,304.819763,2.552967,0.000000,-0.000000,0.788623,4.041194,61.322363
23704,989.153687,-17.791607,11.100526,-0.979462,96.436356,305.235535,2.250218,0.000000,-0.000000,0.785938,4.152522,61.390820
23705,1001.581665,-17.696669,11.403496,-0.977020,95.808365,305.178040,1.907820,0.000000,-0.000000,0.783569,4.264084,61.458379
23706,999.014221,-17.601362,11.713222,-0.974976,95.423553,305.565094,1.525454,0.000000,-0.000000,0.781616,4.375878,61.525038
23707,999.298889,-17.506826,12.016277,-0.973480,95.060799,305.762390,1.127442,0.000000,-0.000000,0.779980,4.487900,61.590797
23708,993.355713,-17.412495,12.319374,-0.972412,94.592018,304.764771,0.708412,0.000000,-0.000000,0.778784,4.600148,61.655652
23709,1001.867737,-17.318363,12.622511,-0.971832,94.229919,304.156799,0.280339,0.000000,-0.000000,0.777930,4.712619,61.719602
23710,1005.313538,-17.224434,12.925689,-0.971680,94.065453,304.221008,-0.155171,0.000000,-0.000000,0.777466,4.825311,61.782646
23711,999.583618,-17.130707,13.228906,-0.971985,93.861267,304.183075,-0.597255,0.000000,-0.000000,0.777344,4.938221,61.844782
23712,999.868591,-17.037735,13.525446,-0.972748,93.514313,303.021454,-1.030331,0.000000,-0.000000,0.777588,5.051346,61.906007
23713,1000.438965,-16.938761,13.828274,-0.973969,93.981293,302.161621,-1.475076,0.000000,-0.000000,0.778198,5.164684,61.966321
23714,1049.847046,-16.851835,14.125354,-0.975616,94.102730,303.635773,-1.924127,0.000000,-0.000000,0.779175,5.278231,62.025721
23715,950.810242,-16.752729,14.434975,-0.977814,93.519104,303.538483,-2.386864,0.000000,-0.000000,0.780493,5.391986,62.084207
23716,1003.013733,-16.660564,14.731664,-0.980347,93.267960,301.508972,-2.813257,0.000000,-0.000000,0.782251,5.505945,62.141775
23717,1001.581665,-16.568596,15.028387,-0.983337,92.797607,300.416382,-3.244330,0.000000,-0.000000,0.784277,5.620105,62.198425
23718,994.482300,-16.476826,15.325143,-0.986755,92.295166,299.284912,-3.672311,0.000000,-0.000000,0.786670,5.734465,62.254156
23719,999.868591,-16.385252,15.621933,-0.990601,91.855164,298.401642,-4.100776,0.000000,-0.000000,0.789404,5.849020,62.308964
23720,1003.874939,-16.288900,15.910633,-1.001465,92.276672,297.036865,-5.428335,0.000000,-0.000000,0.792480,5.963769,62.362850
23721,1046.401855,-16.203846,16.201218,-1.006073,92.246033,297.041138,-6.523514,0.000000,-0.000000,0.801172,6.078709,62.415810
23722,957.559082,-16.107288,16.497660,-1.011230,91.625816,296.232727,-6.513626,0.000000,-0.000000,0.804858,6.193837,62.467845
23723,1000.153687,-16.017040,16.787861,-1.016693,91.356529,293.752960,-6.578668,0.000000,-0.000000,0.808984,6.309150,62.518951
23724,999.014221,-15.926987,17.078092,-1.022583,90.821007,292.782043,-6.753191,0.000000,-0.000000,0.813354,6.424645,62.569128
23725,1000.153687,-15.837127,17.368351,-1.028870,90.379456,292.083801,-6.993519,0.000000,-0.000000,0.818066,6.540320,62.618375
23726,999.583618,-15.747985,17.651922,-1.035431,89.943649,290.688324,-7.251419,0.000000,-0.000000,0.823096,6.656172,62.666689
23727,1000.724365,-15.659032,17.935522,-1.042389,89.510994,288.785095,-7.525872,0.000000,-0.000000,0.828345,6.772197,62.714069
23728,1003.874939,-15.570268,18.219147,-1.049774,89.197403,287.575500,-7.837263,0.000000,-0.000000,0.833911,6.888394,62.760513
23729,991.670654,-15.481693,18.502799,-1.057526,88.808411,286.352112,-8.162132,0.000000,-0.000000,0.839819,7.004760,62.806022
23730,1003.874939,-15.393309,18.786476,-1.065704,88.474457,285.469666,-8.506136,0.000000,-0.000000,0.846021,7.121291,62.850591
23731,1069.697754,-15.307164,19.043318,-1.073456,88.829399,283.933319,-8.801359,0.000000,-0.000000,0.852563,7.237984,62.894222
23732,937.593933,-15.218638,19.333760,-1.082581,88.294411,281.112762,-9.103333,0.000000,-0.000000,0.858765,7.354838,62.936911
23733,1001.581665,-15.131324,19.610795,-1.091705,87.270020,279.435852,-9.420090,0.000000,-0.000000,0.866064,7.471849,62.978658
23734,999.583618,-15.044701,19.881139,-1.100983,87.018257,277.932037,-9.734415,0.000000,-0.000000,0.873364,7.589014,63.019462
23735,1000.153687,-14.958258,20.151505,-1.110596,86.700035,275.872894,-10.027419,0.000000,-0.000000,0.880786,7.706331,63.059320
23736,1035.588745,-14.872998,20.408465,-1.120087,86.706551,273.812469,-10.299631,0.000000,-0.000000,0.888477,7.823796,63.098233
23737,966.530457,-14.786413,20.685591,-1.130707,86.326866,271.964996,-10.601825,0.000000,-0.000000,0.896069,7.941407,63.136197
23738,993.918701,-14.701008,20.949308,-1.141144,85.590477,270.076508,-10.879519,0.000000,-0.000000,0.904565,8.059161,63.173213
23739,1000.724365,-14.621224,21.213449,-1.151947,84.537933,268.220581,-11.153381,0.000000,-0.000000,0.912915,8.177055,63.209278
23740,1005.313538,-14.536164,21.477206,-1.163086,83.854240,267.289429,-11.462620,0.000000,-0.000000,0.921558,8.295086,63.244392
23741,999.583618,-14.451771,21.734269,-1.174286,83.975838,265.604736,-11.730974,0.000000,-0.000000,0.930469,8.413251,63.278554
23742,1014.325928,-14.372974,21.991747,-1.185791,83.308212,263.832275,-11.989012,0.000000,-0.000000,0.939429,8.531548,63.311761
23743,985.817566,-14.288918,22.248847,-1.197662,82.614174,262.066742,-12.242838,0.000000,-0.000000,0.948633,8.649974,63.344014
23744,1000.438965,-14.210929,22.499643,-1.209534,81.858879,259.379120,-12.440338,0.000000,-0.000000,0.958130,8.768525,63.375310
23745,999.583618,-14.128171,22.743354,-1.221375,81.288895,256.081757,-12.594051,0.000000,-0.000000,0.967627,8.887199,63.405649
23746,999.583618,-14.050494,22.994181,-1.233856,80.827423,253.658737,-12.791784,0.000000,-0.000000,0.977100,9.005993,63.435029
23747,1055.533813,-13.974404,23.224884,-1.245636,80.170738,251.885361,-12.990847,0.000000,-0.000000,0.987085,9.124903,63.463450
23748,943.647827,-13.891170,23.482069,-1.259064,79.803116,249.499847,-13.188087,0.000000,-0.000000,0.996509,9.243928,63.490909
23749,1002.153992,-13.814430,23.726227,-1.272125,79.080086,247.924301,-13.404640,0.000000,-0.000000,1.007251,9.363064,63.517407
23750,1004.737610,-13.738313,23.963685,-1.285095,78.276192,246.217361,-13.601847,0.000000,-0.000000,1.017700,9.482309,63.542942
23751,1000.153687,-13.661871,24.207868,-1.298737,77.629707,244.913177,-13.825891,0.000000,-0.000000,1.028076,9.601658,63.567513
23752,1022.010193,-13.586982,24.431930,-1.311523,77.174416,242.654770,-13.969717,0.000000,-0.000000,1.038989,9.721110,63.591119
23753,977.847534,-13.511299,24.669426,-1.325348,76.506958,239.374557,-14.064778,0.000000,-0.000000,1.049219,9.840662,63.613759
23754,1001.295776,-13.442034,24.893883,-1.338654,75.051498,236.408722,-14.151935,0.000000,-0.000000,1.060278,9.960310,63.635432
23755,999.298889,-13.367094,25.124691,-1.352600,74.109818,234.037521,-14.277617,0.000000,-0.000000,1.070923,10.080051,63.656136
23756,1000.153687,-13.292754,25.348801,-1.366394,74.109520,232.232651,-14.428568,0.000000,-0.000000,1.082080,10.199884,63.675872
23757,999.868591,-13.219010,25.566214,-1.380066,73.954414,229.108200,-14.485687,0.000000,-0.000000,1.093115,10.319804,63.694638
23758,994.200378,-13.144944,25.790347,-1.394348,73.743164,226.658554,-14.585825,0.000000,-0.000000,1.104053,10.439808,63.712432
23759,1001.295776,-13.076783,26.008142,-1.408478,72.847893,224.971634,-14.719158,0.000000,-0.000000,1.115479,10.559895,63.729255
23760,1002.440430,-13.003436,26.225590,-1.422821,72.179146,223.083008,-14.836564,0.000000,-0.000000,1.126782,10.680060,63.745105
23761,1000.724365,-12.935524,26.443401,-1.437439,71.659035,221.694366,-14.983714,0.000000,-0.000000,1.138257,10.800302,63.759982
23762,1000.153687,-12.862885,26.654160,-1.451813,71.159462,219.704407,-15.080187,0.000000,-0.000000,1.149951,10.920616,63.773884
23763,1001.010010,-12.795666,26.865282,-1.466400,70.709892,217.349701,-15.147944,0.000000,-0.000000,1.161450,11.041001,63.786811
23764,1050.161377,-12.734294,27.070053,-1.480743,69.271858,216.217941,-15.283946,0.000000,-0.000000,1.173120,11.161452,63.798762
23765,952.617859,-12.661961,27.281799,-1.489105,68.437401,214.082718,-14.479269,0.000000,-0.000000,1.184595,11.281967,63.809736
23766,1000.724365,-12.595533,27.486235,-1.503876,68.115051,211.100372,-13.844985,0.000000,-0.000000,1.191284,11.402544,63.819732
23767,999.583618,-12.529221,27.690678,-1.518860,67.524048,209.294724,-14.340345,0.000000,-0.000000,1.203101,11.523178,63.828749
23768,1015.794678,-12.463458,27.888422,-1.533569,67.141693,207.474792,-14.711940,0.000000,-0.000000,1.215088,11.643868,63.836788
23769,981.404297,-12.392549,28.085835,-1.548462,67.311096,204.702560,-14.929588,0.000000,-0.000000,1.226855,11.764609,63.843846
23770,1003.587708,-12.326951,28.284555,-1.556885,67.306557,202.491028,-14.198469,0.000000,-0.000000,1.238770,11.885400,63.849924
23771,999.583618,-12.267202,28.475956,-1.571625,65.963051,200.551331,-13.680020,0.000000,-0.000000,1.245508,12.006237,63.855020
23772,999.583618,-12.202309,28.667025,-1.586578,64.852562,197.988388,-14.188226,0.000000,-0.000000,1.257300,12.127117,63.859135
